
,X,Y,Z,time
,0.61,-3.48,-2.38,2025-03-17T15:51:08.595742Z
,0.73,-3.48,-2.38,2025-03-17T15:51:09.721643Z
,0.79,-3.54,-2.38,2025-03-17T15:51:10.851241Z
,0.55,-3.6,-2.38,2025-03-17T15:51:11.974558Z
,0.55,-3.54,-2.38,2025-03-17T15:51:12.997542Z
,0.49,-3.54,-2.44,2025-03-17T15:51:14.083693Z
,0.49,-3.48,-2.38,2025-03-17T15:51:15.192072Z
,0.92,-3.48,-2.32,2025-03-17T15:51:16.378433Z
,0.55,-3.42,-2.56,2025-03-17T15:51:17.505574Z
,1.1,-3.66,-2.38,2025-03-17T15:51:18.529603Z
,0.67,-3.48,-2.38,2025-03-17T15:51:19.657977Z
,0.61,-3.42,-2.38,2025-03-17T15:51:20.830917Z
,0.61,-3.54,-2.5,2025-03-17T15:51:21.907031Z
,0.61,-3.72,-2.32,2025-03-17T15:51:23.032406Z
,0.49,-3.42,-2.44,2025-03-17T15:51:24.029627Z
,0.55,-3.3,-2.5,2025-03-17T15:51:25.134538Z
,0.73,-3.48,-2.44,2025-03-17T15:51:26.31137Z
,0.73,-3.6,-2.32,2025-03-17T15:51:27.34056Z
,0.98,-3.48,-2.5,2025-03-17T15:51:28.563488Z
,0.73,-3.48,-2.38,2025-03-17T15:51:29.589064Z
,0.43,-3.54,-2.38,2025-03-17T15:51:30.713822Z
,0.49,-3.54,-2.38,2025-03-17T15:51:31.841945Z
,0.85,-3.54,-2.32,2025-03-17T15:51:32.961156Z
,0.73,-3.54,-2.38,2025-03-17T15:51:33.974076Z
,0.67,-3.42,-2.38,2025-03-17T15:51:35.093812Z
,0.79,-3.54,-2.38,2025-03-17T15:51:36.346055Z
,0.67,-3.54,-2.38,2025-03-17T15:51:37.290931Z
,0.67,-3.6,-2.38,2025-03-17T15:51:38.496456Z
,0.67,-3.54,-2.44,2025-03-17T15:51:39.520422Z
,0.55,-3.48,-2.38,2025-03-17T15:51:40.646796Z
,0.55,-3.54,-2.32,2025-03-17T15:51:41.704516Z
,0.37,-3.6,-2.38,2025-03-17T15:51:42.808864Z
,0.43,-3.54,-2.38,2025-03-17T15:51:43.915338Z
,0.61,-3.54,-2.38,2025-03-17T15:51:45.050983Z
,0.73,-3.54,-2.38,2025-03-17T15:51:46.177905Z
,0.73,-3.54,-2.38,2025-03-17T15:51:47.30296Z
,0.92,-3.54,-2.38,2025-03-17T15:51:48.430564Z
,0.12,-3.6,-2.38,2025-03-17T15:51:49.45474Z
,0.67,-3.54,-2.44,2025-03-17T15:51:50.586721Z
,0.61,-3.54,-2.32,2025-03-17T15:51:51.650117Z
,0.67,-3.6,-2.38,2025-03-17T15:51:52.754356Z
,0.67,-3.6,-2.32,2025-03-17T15:51:53.858202Z
,0.79,-3.54,-2.26,2025-03-17T15:51:54.984138Z
,0.55,-3.54,-2.44,2025-03-17T15:51:56.109389Z
,0.61,-3.48,-2.32,2025-03-17T15:51:57.175058Z
,0.79,-3.6,-2.38,2025-03-17T15:51:58.283212Z
,0.92,-3.54,-2.38,2025-03-17T15:51:59.490209Z
,1.46,-3.3,-2.5,2025-03-17T15:52:00.514204Z
,0.67,-3.6,-2.38,2025-03-17T15:52:01.640213Z
,0.85,-3.54,-2.44,2025-03-17T15:52:02.699944Z
,0.67,-3.48,-2.38,2025-03-17T15:52:03.850569Z
,0.61,-3.48,-2.44,2025-03-17T15:52:04.91366Z
,0.06,-3.54,-2.32,2025-03-17T15:52:06.042465Z
,0.61,-3.48,-2.38,2025-03-17T15:52:07.118031Z
,0.85,-3.54,-2.32,2025-03-17T15:52:08.240556Z
,0.73,-3.48,-2.69,2025-03-17T15:52:09.421657Z
,0.85,-3.36,-2.56,2025-03-17T15:52:10.54954Z
,0.55,-3.6,-2.38,2025-03-17T15:52:11.572035Z
,0.43,-3.36,-2.44,2025-03-17T15:52:12.698532Z
,1.28,-3.6,-2.5,2025-03-17T15:52:13.826412Z
,0.06,-3.66,-2.38,2025-03-17T15:52:14.850667Z
,0.43,-3.66,-2.44,2025-03-17T15:52:15.958562Z
,0.55,-3.54,-2.38,2025-03-17T15:52:17.063741Z
,1.04,-3.6,-2.32,2025-03-17T15:52:18.171433Z
,0.92,-3.54,-2.32,2025-03-17T15:52:19.354624Z
,0.67,-3.54,-2.44,2025-03-17T15:52:20.378694Z
,0.85,-3.66,-2.32,2025-03-17T15:52:21.505066Z
,0.55,-3.6,-2.38,2025-03-17T15:52:22.63021Z
,0.79,-3.6,-2.26,2025-03-17T15:52:23.696279Z
,0.67,-3.6,-2.38,2025-03-17T15:52:24.797205Z
,1.28,-3.54,-2.38,2025-03-17T15:52:25.90783Z
,0.73,-3.6,-2.32,2025-03-17T15:52:27.004128Z
,0.85,-3.48,-2.38,2025-03-17T15:52:28.162754Z
,0.43,-3.48,-2.38,2025-03-17T15:52:29.287522Z
,0.92,-3.66,-2.38,2025-03-17T15:52:30.41502Z
,0.61,-3.6,-2.44,2025-03-17T15:52:31.437949Z
,0.67,-3.48,-2.38,2025-03-17T15:52:32.565796Z
,0.67,-3.54,-2.38,2025-03-17T15:52:33.667634Z
,0.67,-3.48,-2.38,2025-03-17T15:52:34.817202Z
,0.79,-3.6,-2.44,2025-03-17T15:52:35.845592Z
,0.61,-3.48,-2.38,2025-03-17T15:52:36.968907Z
,0.85,-3.54,-2.32,2025-03-17T15:52:38.094156Z
,0.73,-3.54,-2.44,2025-03-17T15:52:39.220412Z
,0.61,-3.54,-2.38,2025-03-17T15:52:40.348103Z
,0.85,-3.54,-2.38,2025-03-17T15:52:41.47499Z
,0.73,-3.54,-2.44,2025-03-17T15:52:42.474025Z
,0.79,-3.48,-2.32,2025-03-17T15:52:43.58082Z
,0.73,-3.66,-2.32,2025-03-17T15:52:44.751366Z
,0.67,-3.54,-2.44,2025-03-17T15:52:45.788188Z
,0.73,-3.54,-2.32,2025-03-17T15:52:47.003038Z
,0.61,-3.48,-2.44,2025-03-17T15:52:49.28616Z
,0.73,-3.54,-2.38,2025-03-17T15:52:49.613782Z
,0.73,-3.48,-2.44,2025-03-17T15:52:50.281281Z
,0.61,-3.42,-2.44,2025-03-17T15:52:51.406196Z
,0.79,-3.54,-2.38,2025-03-17T15:52:52.417111Z
,0.79,-3.48,-2.38,2025-03-17T15:52:53.523964Z
,0.67,-3.6,-2.38,2025-03-17T15:52:54.630452Z
,0.61,-3.54,-2.32,2025-03-17T15:52:55.81105Z
,0.73,-3.54,-2.38,2025-03-17T15:52:56.935816Z
,0.61,-3.54,-2.38,2025-03-17T15:52:57.959916Z
,0.79,-3.6,-2.38,2025-03-17T15:52:59.08632Z
,0.73,-3.54,-2.38,2025-03-17T15:53:00.213847Z
,0.61,-3.54,-2.44,2025-03-17T15:53:01.338709Z
,0.67,-3.54,-2.38,2025-03-17T15:53:02.365205Z
,0.73,-3.54,-2.44,2025-03-17T15:53:03.464875Z
,0.67,-3.48,-2.38,2025-03-17T15:53:04.577507Z
,0.49,-3.48,-2.38,2025-03-17T15:53:05.743579Z
,0.67,-3.48,-2.32,2025-03-17T15:53:06.868866Z
,0.79,-3.54,-2.38,2025-03-17T15:53:07.996416Z
,0.61,-3.48,-2.38,2025-03-17T15:53:09.019305Z
,0.67,-3.54,-2.38,2025-03-17T15:53:10.155233Z
,0.73,-3.48,-2.44,2025-03-17T15:53:11.203658Z
,0.67,-3.48,-2.38,2025-03-17T15:53:12.308794Z
,0.73,-3.6,-2.32,2025-03-17T15:53:13.413625Z
,0.55,-3.48,-2.32,2025-03-17T15:53:14.552108Z
,0.55,-3.54,-2.44,2025-03-17T15:53:15.62372Z
,0.73,-3.54,-2.44,2025-03-17T15:53:16.73101Z
,0.79,-3.54,-2.32,2025-03-17T15:53:17.929018Z
,0.61,-3.54,-2.38,2025-03-17T15:53:18.952132Z
,0.55,-3.54,-2.32,2025-03-17T15:53:20.078566Z
,0.55,-3.42,-2.38,2025-03-17T15:53:21.308649Z
,0.43,-3.48,-2.38,2025-03-17T15:53:22.331756Z
,0.49,-3.48,-2.38,2025-03-17T15:53:23.356679Z
,1.28,-3.6,-2.44,2025-03-17T15:53:24.460064Z
,0.49,-3.54,-2.38,2025-03-17T15:53:25.567433Z
,0.92,-3.54,-2.44,2025-03-17T15:53:26.669454Z
,0.85,-3.6,-2.32,2025-03-17T15:53:27.860975Z
,0.49,-3.48,-2.44,2025-03-17T15:53:28.98748Z
,0.61,-3.36,-2.44,2025-03-17T15:53:30.012136Z
,0.98,-3.66,-2.32,2025-03-17T15:53:31.139089Z
,0.79,-3.54,-2.32,2025-03-17T15:53:32.264354Z
,0.73,-3.6,-2.44,2025-03-17T15:53:33.299846Z
,0.67,-3.54,-2.44,2025-03-17T15:53:34.403979Z
,0.55,-3.6,-2.38,2025-03-17T15:53:35.516779Z
,0.67,-3.54,-2.38,2025-03-17T15:53:36.614916Z
,0.67,-3.54,-2.44,2025-03-17T15:53:37.795478Z
,0.73,-3.42,-2.38,2025-03-17T15:53:38.826578Z
,0.67,-3.54,-2.38,2025-03-17T15:53:39.9325Z
,0.67,-3.48,-2.38,2025-03-17T15:53:41.070851Z
,0.73,-3.48,-2.38,2025-03-17T15:53:42.198063Z
,0.73,-3.54,-2.32,2025-03-17T15:53:43.242596Z
,0.67,-3.72,-2.32,2025-03-17T15:53:44.451251Z
,0.73,-3.54,-2.44,2025-03-17T15:53:45.475583Z
,0.79,-3.54,-2.38,2025-03-17T15:53:46.601163Z
,0.73,-3.6,-2.44,2025-03-17T15:53:47.72815Z
,0.73,-3.48,-2.38,2025-03-17T15:53:48.853279Z
,0.67,-3.48,-2.44,2025-03-17T15:53:49.878016Z
,0.61,-3.6,-2.38,2025-03-17T15:53:51.003864Z
,0.73,-3.54,-2.38,2025-03-17T15:53:52.080899Z
,0.73,-3.6,-2.38,2025-03-17T15:53:53.18636Z
,0.67,-3.48,-2.44,2025-03-17T15:53:54.297862Z
,0.67,-3.54,-2.38,2025-03-17T15:53:55.401294Z
,0.79,-3.6,-2.32,2025-03-17T15:53:56.533613Z
,0.79,-3.48,-2.38,2025-03-17T15:53:57.661158Z
,0.61,-3.48,-2.44,2025-03-17T15:53:58.786359Z
,0.73,-3.54,-2.32,2025-03-17T15:53:59.914135Z
,0.73,-3.48,-2.38,2025-03-17T15:54:00.936682Z
,0.49,-3.42,-2.44,2025-03-17T15:54:02.062975Z
,0.79,-3.66,-2.32,2025-03-17T15:54:03.130003Z
,0.61,-3.54,-2.38,2025-03-17T15:54:04.280548Z
,0.92,-3.54,-2.44,2025-03-17T15:54:05.343734Z
,0.79,-3.54,-2.38,2025-03-17T15:54:06.467994Z
,0.73,-3.54,-2.32,2025-03-17T15:54:07.552574Z
,0.79,-3.48,-2.38,2025-03-17T15:54:08.719253Z
,0.67,-3.54,-2.38,2025-03-17T15:54:09.84567Z
,0.67,-3.6,-2.32,2025-03-17T15:54:10.972051Z
,0.73,-3.54,-2.26,2025-03-17T15:54:11.997704Z
,0.61,-3.48,-2.38,2025-03-17T15:54:13.124331Z
,0.67,-3.54,-2.38,2025-03-17T15:54:14.19351Z
,0.73,-3.6,-2.32,2025-03-17T15:54:15.287805Z
,0.73,-3.48,-2.38,2025-03-17T15:54:16.394081Z
,0.73,-3.48,-2.32,2025-03-17T15:54:17.525759Z
,0.43,-3.54,-2.38,2025-03-17T15:54:18.652248Z
,0.61,-3.54,-2.38,2025-03-17T15:54:19.78026Z
,0.61,-3.6,-2.32,2025-03-17T15:54:20.906002Z
,4.82,-2.81,-2.87,2025-03-17T15:54:21.929851Z
,0.79,-3.48,-2.32,2025-03-17T15:54:23.056073Z
,0.79,-3.48,-2.38,2025-03-17T15:54:24.126693Z
,0.79,-3.42,-2.44,2025-03-17T15:54:25.231823Z
,0.67,-3.6,-2.38,2025-03-17T15:54:26.336728Z
,1.04,-3.48,-2.38,2025-03-17T15:54:27.441827Z
,0.73,-3.48,-2.32,2025-03-17T15:54:28.585134Z
,0.73,-3.48,-2.32,2025-03-17T15:54:29.712757Z
,0.73,-3.54,-2.38,2025-03-17T15:54:30.837991Z
,0.73,-3.48,-2.38,2025-03-17T15:54:31.965273Z
,0.79,-3.6,-2.38,2025-03-17T15:54:32.98917Z
,0.67,-3.42,-2.44,2025-03-17T15:54:34.075872Z
,0.85,-3.66,-2.38,2025-03-17T15:54:35.178271Z
,0.61,-3.42,-2.32,2025-03-17T15:54:36.284784Z
,0.73,-3.48,-2.38,2025-03-17T15:54:37.386348Z
,0.79,-3.6,-2.32,2025-03-17T15:54:38.492692Z
,0.73,-3.42,-2.44,2025-03-17T15:54:39.645834Z
,0.55,-3.54,-2.32,2025-03-17T15:54:40.770937Z
,0.67,-3.54,-2.44,2025-03-17T15:54:41.898569Z
,0.98,-3.42,-2.44,2025-03-17T15:54:42.913956Z
,0.61,-3.54,-2.38,2025-03-17T15:54:44.028593Z
,0.43,-3.42,-2.38,2025-03-17T15:54:45.174907Z
,0.79,-3.6,-2.38,2025-03-17T15:54:46.302042Z
,0.61,-3.54,-2.44,2025-03-17T15:54:47.331286Z
,0.61,-3.66,-2.38,2025-03-17T15:54:48.43888Z
,0.73,-3.48,-2.32,2025-03-17T15:54:49.57737Z
,0.73,-3.6,-2.44,2025-03-17T15:54:50.64611Z
,0.73,-3.6,-2.38,2025-03-17T15:54:51.762274Z
,0.61,-3.48,-2.44,2025-03-17T15:54:52.95669Z
,0.73,-3.48,-2.32,2025-03-17T15:54:53.985177Z
,0.73,-3.48,-2.44,2025-03-17T15:54:55.075299Z
,0.55,-3.48,-2.44,2025-03-17T15:54:56.186548Z
,0.67,-3.66,-2.38,2025-03-17T15:54:57.283286Z
,0.73,-3.6,-2.44,2025-03-17T15:54:58.45121Z
,0.73,-3.48,-2.32,2025-03-17T15:54:59.511116Z
,0.67,-3.42,-2.38,2025-03-17T15:55:00.740724Z
,0.67,-3.6,-2.44,2025-03-17T15:55:01.764655Z
,0.73,-3.54,-2.38,2025-03-17T15:55:02.804692Z
,0.92,-3.36,-2.44,2025-03-17T15:55:03.941855Z
,1.71,-3.42,-2.5,2025-03-17T15:55:05.013368Z
,0.79,-3.48,-2.44,2025-03-17T15:55:06.119136Z
,0.61,-3.6,-2.38,2025-03-17T15:55:07.221956Z
,0.61,-3.54,-2.38,2025-03-17T15:55:08.333018Z
,0.55,-3.6,-2.32,2025-03-17T15:55:09.547009Z
,0.55,-3.48,-2.38,2025-03-17T15:55:10.569702Z
,0.73,-3.54,-2.38,2025-03-17T15:55:11.697291Z
,0.67,-3.3,-2.5,2025-03-17T15:55:12.822568Z
,0.85,-3.42,-2.5,2025-03-17T15:55:13.951285Z
,1.1,-3.91,-2.32,2025-03-17T15:55:14.97295Z
,0.43,-3.48,-2.44,2025-03-17T15:55:16.063477Z
,0.67,-3.54,-2.44,2025-03-17T15:55:17.172993Z
,0.67,-3.48,-2.38,2025-03-17T15:55:18.279305Z
,0.49,-3.48,-2.44,2025-03-17T15:55:19.378998Z
,0.85,-3.48,-2.32,2025-03-17T15:55:20.482681Z
,0.61,-3.54,-2.38,2025-03-17T15:55:21.588187Z
,0.67,-3.48,-2.44,2025-03-17T15:55:22.693689Z
,0.61,-3.54,-2.5,2025-03-17T15:55:23.800677Z
,-0.12,-3.48,-2.32,2025-03-17T15:55:24.906765Z
,0.79,-3.54,-2.38,2025-03-17T15:55:26.00891Z
,0.43,-3.48,-2.38,2025-03-17T15:55:27.117051Z
,0.67,-3.54,-2.38,2025-03-17T15:55:28.232532Z
,0.98,-3.6,-2.44,2025-03-17T15:55:29.324623Z
,0.61,-3.23,-2.62,2025-03-17T15:55:30.429622Z
,0.79,-3.54,-2.32,2025-03-17T15:55:31.532817Z
,0.67,-3.6,-2.32,2025-03-17T15:55:32.639926Z
,0.43,-3.66,-2.32,2025-03-17T15:55:33.762275Z
,0.98,-3.78,-2.32,2025-03-17T15:55:34.850719Z
,0.61,-3.48,-2.38,2025-03-17T15:55:35.956645Z
,0.31,-3.54,-2.38,2025-03-17T15:55:37.069818Z
,0.73,-3.54,-2.32,2025-03-17T15:55:38.165561Z
,0.61,-3.54,-2.38,2025-03-17T15:55:39.268548Z
,0.73,-3.6,-2.38,2025-03-17T15:55:40.371457Z
,0.43,-3.48,-2.38,2025-03-17T15:55:41.476653Z
,0.73,-3.54,-2.44,2025-03-17T15:55:42.580535Z
,0.55,-3.48,-2.44,2025-03-17T15:55:43.689927Z
,0.67,-3.6,-2.38,2025-03-17T15:55:44.796792Z
,0.55,-3.54,-2.38,2025-03-17T15:55:45.899396Z
,0.73,-3.6,-2.26,2025-03-17T15:55:47.008671Z
,0.73,-3.66,-2.32,2025-03-17T15:55:48.148231Z
,0.61,-3.54,-2.38,2025-03-17T15:55:49.209899Z
,1.1,-3.54,-2.32,2025-03-17T15:55:50.315873Z
,0.61,-3.54,-2.38,2025-03-17T15:55:51.526635Z
,0.73,-3.54,-2.38,2025-03-17T15:55:52.524462Z
,0.85,-3.48,-2.32,2025-03-17T15:55:53.628864Z
,0.61,-3.54,-2.38,2025-03-17T15:55:54.735531Z
,0.67,-3.6,-2.32,2025-03-17T15:55:55.845865Z
,0.67,-3.48,-2.38,2025-03-17T15:55:56.950358Z
,0.67,-3.54,-2.26,2025-03-17T15:55:58.053887Z
,0.73,-3.6,-2.38,2025-03-17T15:55:59.155344Z
,0.61,-3.54,-2.32,2025-03-17T15:56:00.256606Z
,0.67,-3.54,-2.38,2025-03-17T15:56:01.36247Z
,0.67,-3.54,-2.38,2025-03-17T15:56:02.469686Z
,0.61,-3.42,-2.38,2025-03-17T15:56:03.577625Z
,0.67,-3.54,-2.32,2025-03-17T15:56:04.676184Z
,0.85,-3.6,-2.32,2025-03-17T15:56:05.78457Z
,0.85,-3.48,-2.26,2025-03-17T15:56:06.890226Z
,0.92,-3.48,-2.44,2025-03-17T15:56:07.993605Z
,0.73,-3.6,-2.32,2025-03-17T15:56:09.096Z
,0.79,-3.48,-2.38,2025-03-17T15:56:10.205169Z
,0.61,-3.54,-2.26,2025-03-17T15:56:11.30819Z
,0.61,-3.6,-2.32,2025-03-17T15:56:12.422Z
,0.67,-3.54,-2.32,2025-03-17T15:56:13.527647Z
,0.73,-3.48,-2.44,2025-03-17T15:56:14.620552Z
,0.55,-3.6,-2.32,2025-03-17T15:56:15.723901Z
,1.4,-3.54,-2.44,2025-03-17T15:56:16.829832Z
,0.73,-3.23,-2.38,2025-03-17T15:56:17.936836Z
,1.34,-3.36,-2.44,2025-03-17T15:56:19.041264Z
,1.4,-3.78,-2.2,2025-03-17T15:56:20.148613Z
,0.67,-3.54,-2.38,2025-03-17T15:56:21.276546Z
,0.79,-3.66,-2.32,2025-03-17T15:56:22.356243Z
,0.67,-3.6,-2.38,2025-03-17T15:56:23.460233Z
,0.67,-3.54,-2.44,2025-03-17T15:56:24.605975Z
,0.61,-3.48,-2.44,2025-03-17T15:56:25.672592Z
,0.73,-3.48,-2.38,2025-03-17T15:56:26.773316Z
,0.73,-3.48,-2.32,2025-03-17T15:56:27.879801Z
,0.67,-3.48,-2.38,2025-03-17T15:56:28.985493Z
,0.79,-3.48,-2.38,2025-03-17T15:56:30.090495Z
,0.61,-3.54,-2.44,2025-03-17T15:56:31.209513Z
,0.61,-3.6,-2.38,2025-03-17T15:56:32.297987Z
,0.55,-3.3,-2.32,2025-03-17T15:56:33.407431Z
,0.61,-3.72,-2.32,2025-03-17T15:56:34.511422Z
,0.67,-3.3,-2.01,2025-03-17T15:56:35.6161Z
,1.34,-3.91,-2.38,2025-03-17T15:56:36.718796Z
,0.85,-3.42,-2.38,2025-03-17T15:56:37.827494Z
,1.04,-3.54,-2.38,2025-03-17T15:56:38.926431Z
,0.55,-3.6,-2.32,2025-03-17T15:56:40.070002Z
,0.85,-3.6,-2.38,2025-03-17T15:56:41.19502Z
,0.55,-3.54,-2.32,2025-03-17T15:56:42.32182Z
,0.73,-3.54,-2.26,2025-03-17T15:56:43.34555Z
,0.92,-3.48,-2.44,2025-03-17T15:56:44.472583Z
,0.85,-3.72,-2.38,2025-03-17T15:56:45.598239Z
,0.61,-3.54,-2.32,2025-03-17T15:56:46.68232Z
,0.73,-3.48,-2.38,2025-03-17T15:56:47.768245Z
,0.49,-3.54,-2.38,2025-03-17T15:56:48.978155Z
,0.79,-3.54,-2.32,2025-03-17T15:56:50.002064Z
,0.73,-3.3,-2.5,2025-03-17T15:56:51.129285Z
,0.61,-3.42,-2.26,2025-03-17T15:56:52.254406Z
,0.49,-3.54,-2.32,2025-03-17T15:56:53.294028Z
,0.73,-3.6,-2.38,2025-03-17T15:56:54.4008Z
,0.73,-3.54,-2.32,2025-03-17T15:56:55.502924Z
,0.55,-3.54,-2.38,2025-03-17T15:56:56.657533Z
,0.61,-3.54,-2.44,2025-03-17T15:56:57.784605Z
,0.67,-3.54,-2.44,2025-03-17T15:56:58.816526Z
,0.61,-3.48,-2.38,2025-03-17T15:56:59.924816Z
,0.73,-3.6,-2.38,2025-03-17T15:57:01.060805Z
,0.67,-3.54,-2.32,2025-03-17T15:57:02.134661Z
,0.79,-3.48,-2.32,2025-03-17T15:57:03.313631Z
,0.73,-3.48,-2.32,2025-03-17T15:57:04.350181Z
,0.85,-3.48,-2.44,2025-03-17T15:57:05.442963Z
,0.73,-3.66,-2.32,2025-03-17T15:57:06.591495Z
,0.61,-3.54,-2.32,2025-03-17T15:57:07.657328Z
,0.79,-3.54,-2.38,2025-03-17T15:57:08.759759Z
,0.73,-3.54,-2.44,2025-03-17T15:57:09.864212Z
,0.55,-3.48,-2.44,2025-03-17T15:57:10.970831Z
,0.79,-3.66,-2.44,2025-03-17T15:57:12.121432Z
,0.79,-3.54,-2.32,2025-03-17T15:57:13.246974Z
,0.92,-3.54,-2.38,2025-03-17T15:57:14.320436Z
,0.73,-3.54,-2.32,2025-03-17T15:57:15.388866Z
,0.73,-3.48,-2.38,2025-03-17T15:57:16.490628Z
,0.55,-3.6,-2.32,2025-03-17T15:57:17.597279Z
,0.61,-3.48,-2.38,2025-03-17T15:57:18.701703Z
,0.79,-3.42,-2.38,2025-03-17T15:57:19.84148Z
,0.67,-3.48,-2.44,2025-03-17T15:57:20.928299Z
,0.49,-3.6,-2.38,2025-03-17T15:57:22.054509Z
,0.98,-3.42,-2.44,2025-03-17T15:57:23.12609Z
,0.73,-3.6,-2.32,2025-03-17T15:57:24.229408Z
,0.73,-3.54,-2.38,2025-03-17T15:57:25.330645Z
,0.67,-3.48,-2.44,2025-03-17T15:57:26.457408Z
,0.67,-3.6,-2.5,2025-03-17T15:57:27.538522Z
,0.85,-3.54,-2.32,2025-03-17T15:57:28.647365Z
,-0.18,-3.85,-2.26,2025-03-17T15:57:29.835577Z
,-0.18,-3.66,-2.26,2025-03-17T15:57:30.963258Z
,0.55,-3.54,-2.44,2025-03-17T15:57:31.986752Z
,0.92,-3.66,-2.38,2025-03-17T15:57:33.07749Z
,0.61,-3.48,-2.38,2025-03-17T15:57:34.240169Z
,0.43,-3.42,-2.32,2025-03-17T15:57:35.366978Z
,-5.43,-3.42,-2.01,2025-03-17T15:57:36.390849Z
,1.46,-3.54,-2.26,2025-03-17T15:57:37.515849Z
,0.85,-3.48,-2.38,2025-03-17T15:57:38.589935Z
,0.55,-3.54,-2.32,2025-03-17T15:57:39.690966Z
,0.61,-3.48,-2.38,2025-03-17T15:57:40.895412Z
,0.73,-3.54,-2.44,2025-03-17T15:57:41.921339Z
,0.67,-3.54,-2.32,2025-03-17T15:57:43.045379Z
,0.73,-3.6,-2.32,2025-03-17T15:57:44.172133Z
,0.73,-3.48,-2.38,2025-03-17T15:57:45.298864Z
,0.85,-3.6,-2.38,2025-03-17T15:57:46.424576Z
,0.79,-3.54,-2.32,2025-03-17T15:57:47.450013Z
,0.73,-3.54,-2.38,2025-03-17T15:57:48.531691Z
,0.67,-3.54,-2.38,2025-03-17T15:57:49.634017Z
,0.55,-3.42,-2.44,2025-03-17T15:57:50.741614Z
,0.67,-3.48,-2.44,2025-03-17T15:57:51.95475Z
,0.67,-3.54,-2.38,2025-03-17T15:57:52.978283Z
,0.55,-3.48,-2.44,2025-03-17T15:57:54.105791Z
,0.79,-3.6,-2.32,2025-03-17T15:57:55.230918Z
,0.67,-3.54,-2.38,2025-03-17T15:57:56.267146Z
,0.73,-3.54,-2.38,2025-03-17T15:57:57.380332Z
,0.67,-3.48,-2.32,2025-03-17T15:57:58.477629Z
,0.73,-3.48,-2.38,2025-03-17T15:57:59.628213Z
,0.73,-3.54,-2.38,2025-03-17T15:58:00.687216Z
,0.73,-3.54,-2.38,2025-03-17T15:58:01.88723Z
,0.67,-3.48,-2.38,2025-03-17T15:58:02.912124Z
,0.73,-3.54,-2.5,2025-03-17T15:58:04.03912Z
,0.73,-3.48,-2.32,2025-03-17T15:58:05.165201Z
,0.67,-3.6,-2.32,2025-03-17T15:58:06.237747Z
,0.61,-3.54,-2.38,2025-03-17T15:58:07.3153Z
,0.55,-3.48,-2.38,2025-03-17T15:58:08.44037Z
,0.79,-3.42,-2.38,2025-03-17T15:58:09.568523Z
,0.67,-3.48,-2.38,2025-03-17T15:58:10.694975Z
,0.67,-3.54,-2.38,2025-03-17T15:58:11.820139Z
,0.61,-3.54,-2.38,2025-03-17T15:58:12.947254Z
,0.67,-3.42,-2.44,2025-03-17T15:58:13.9706Z
,0.79,-3.6,-2.32,2025-03-17T15:58:15.098866Z
,0.67,-3.6,-2.44,2025-03-17T15:58:16.156345Z
,0.61,-3.54,-2.38,2025-03-17T15:58:17.259955Z
,0.73,-3.54,-2.5,2025-03-17T15:58:18.37533Z
,0.85,-3.48,-2.44,2025-03-17T15:58:19.468837Z
,0.61,-3.6,-2.44,2025-03-17T15:58:20.626561Z
,0.79,-3.6,-2.44,2025-03-17T15:58:21.754588Z
,0.79,-3.54,-2.44,2025-03-17T15:58:22.786609Z
,0.73,-3.48,-2.44,2025-03-17T15:58:23.903479Z
,0.79,-3.54,-2.26,2025-03-17T15:58:25.030836Z
,0.79,-3.54,-2.32,2025-03-17T15:58:26.101099Z
,0.73,-3.42,-2.26,2025-03-17T15:58:27.206908Z
,0.85,-3.6,-2.44,2025-03-17T15:58:28.409166Z
,0.73,-3.54,-2.38,2025-03-17T15:58:29.435043Z
,0.49,-3.48,-2.44,2025-03-17T15:58:30.518129Z
,0.73,-3.54,-2.38,2025-03-17T15:58:31.622676Z
,0.67,-3.42,-2.44,2025-03-17T15:58:32.81241Z
,0.73,-3.48,-2.44,2025-03-17T15:58:33.938801Z
,0.79,-3.48,-2.32,2025-03-17T15:58:34.963929Z
,1.16,-3.36,-2.5,2025-03-17T15:58:36.089297Z
,0.37,-3.54,-2.38,2025-03-17T15:58:37.215488Z
,0.73,-3.66,-2.32,2025-03-17T15:58:38.342152Z
,0.73,-3.6,-2.32,2025-03-17T15:58:39.361395Z
,1.16,-3.54,-2.38,2025-03-17T15:58:40.464591Z
,0.85,-3.6,-2.26,2025-03-17T15:58:41.568743Z
,0.79,-3.54,-2.38,2025-03-17T15:58:42.670319Z
,0.73,-3.54,-2.32,2025-03-17T15:58:43.872463Z
,0.67,-3.54,-2.44,2025-03-17T15:58:44.896761Z
,0.73,-3.48,-2.38,2025-03-17T15:58:46.023697Z
,0.61,-3.6,-2.38,2025-03-17T15:58:47.148687Z
,0.55,-3.54,-2.38,2025-03-17T15:58:48.199285Z
,0.73,-3.48,-2.38,2025-03-17T15:58:49.300235Z
,0.79,-3.54,-2.44,2025-03-17T15:58:50.426838Z
,0.67,-3.42,-2.44,2025-03-17T15:58:51.532639Z
,0.79,-3.54,-2.44,2025-03-17T15:58:52.614176Z
,0.55,-3.6,-2.26,2025-03-17T15:58:53.720278Z
,0.73,-3.54,-2.38,2025-03-17T15:58:54.932217Z
